"listener","run","combine","chunks","Freq1","Freq2","Freq3","Freq4","Freq5","rms"
"L11","1","add","4","0.04898216","0.05396288","0.023138624","0.015756221","0.0456829","0.0735535"
"L11","1","add","5","0.03351192","0.03364375","0.023027777","0.0419434","0.02725398","0.062243"
"L11","1","add","6","0.042068783","0.029503376","0.022088842","0.02732756","0.0344641","0.0621543"
"L11","1","add","7","0.06994664","0.039300098","0.02572911","0.04352329","0.03217687","0.0813051"
"L11","1","add","8","0.044489099","0.05428981","0.026887071","0.013044393","0.0373216","0.0718077"
"L11","1","add","9","0.04918829","0.03095196","0.02836325","0.02044168","0.03455161","0.0656372"
"L11","1","add","10","0.04854415","0.03277995","0.02602123","0.02946289","0.02439146","0.0646033"
"L11","1","add","11","0.036172302","0.0671749","0.03373968","0.015946307","0.02745919","0.0724891"
"L11","1","add","12","0.0815304","0.03942858","0.015419539","0.02453845","0.02358738","0.0770565"
"L11","1","add","13","0.05247392","0.02548987","0.0163148696","0.016742539","0.015928797","0.0597469"
"L11","1","add","14","0.05504845","0.03421256","0.023612374","0.01495398","0.02301792","0.0646055"
"L11","1","add","15","0.0604654","0.034005508","0.012698594","0.01864274","0.014007483","0.0648164"
"L12","1","add","1","0.04728313","0.0431579","0.03888703","0.0343978","0.014119036","0.0670648"
"L12","1","add","2","0.03106421","0.0636064","0.04073682","0.0345057","0.010522206","0.0688898"
"L12","1","add","3","0.02876278","0.0537822","0.0391912","0.02388902","0.00729078","0.060663"
"L12","1","add","4","0.06223887","0.04394159","0.03459409","0.02338796","0.009640936","0.0691059"
"L12","1","add","5","0.029916591","0.026547793","0.0381319","0.0336369","0.008602972","0.0539012"
"L12","1","add","6","0.03826488","0.03039309","0.02914428","0.03036364","0.00911568","0.0545255"
"L12","1","add","7","0.03237448","0.035002514","0.02760009","0.0329595","0.010450759","0.0519084"
"L12","1","add","8","0.0664154","0.02601321","0.0381866","0.02945205","0.008639187","0.066717"
"L12","1","add","9","0.022421426","0.0550642","0.02518442","0.0416941","0.007492641","0.0601782"
"L12","1","add","10","0.02877808","0.0387758","0.03128522","0.02584172","0.012435751","0.0527476"
"L12","1","add","11","0.0525938","0.03335494","0.02334652","0.0285281","0.007683493","0.0566304"
"L12","1","add","12","0.0479752","0.0256566","0.0390588","0.02520157","0.010822557","0.0579235"
"L12","1","add","13","0.04035042","0.0604979","0.03465561","0.0254328","0.011546615","0.0655817"
"L12","1","add","14","0.03400108","0.0427291","0.02469193","0.02523927","0.011969315","0.0549506"
"L12","1","add","15","0.02516379","0.0476507","0.02398639","0.02049306","0.007181136","0.0513525"
"L13","1","add","1","0.06495392","0.02640703","0.022137506","0.020593092","0.01920665","0.0669331"
"L13","1","add","2","0.03598254","0.03437475","0.022831974","0.01463802","0.02894284","0.0576478"
"L13","1","add","3","0.042186","0.03789869","0.020149302","0.02067116","0.013835465","0.0566861"
"L13","1","add","4","0.03332586","0.04617971","0.02757745","0.02325874","0.012358978","0.0609341"
"L13","1","add","5","0.02971764","0.05327059","0.018825775","0.012211755","0.01777163","0.0606856"
"L13","1","add","6","0.02817488","0.03024655","0.02681942","0.02712995","0.015250842","0.0559193"
"L13","1","add","7","0.034054249","0.02511623","0.03231765","0.012043909","0.01179128","0.052124"
"L13","1","add","8","0.029014241","0.04066673","0.0544029","0.03419733","0.01608975","0.0675912"
"L13","1","add","9","0.038358311","0.03253448","0.03018614","0.019602264","0.00964662","0.0563954"
"L13","1","add","10","0.04933397","0.026254961","0.03958337","0.016585857","0.02341941","0.0624096"
"L13","1","add","11","0.056878188","0.0557067","0.02790467","0.01903497","0.011283762","0.0698495"
"L13","1","add","12","0.03320284","0.02679113","0.02240399","0.019311413","0.008686179","0.0507622"
"L13","1","add","13","0.034135202","0.021327594","0.02637264","0.017574957","0.0094904","0.0480648"
"L13","1","add","14","0.0707973","0.03953228","0.024472244","0.016515936","0.009984596","0.0711152"
"L13","1","add","15","0.029640697","0.0220659","0.03277785","0.02594648","0.008761768","0.053346"
"L14","1","add","1","0.03298515","0.03984139","0.0544457","0.023738956","0.013288856","0.067822"
"L14","1","add","2","0.03569302","0.02127006","0.0511381","0.02446945","0.009908241","0.0614503"
"L14","1","add","3","0.0621121","0.03609356","0.03291242","0.02683683","0.01860588","0.072624"
"L14","1","add","4","0.032196878","0.04724553","0.03953843","0.016444164","0.02060869","0.0658435"
